Date,AAPL,SPY,TSLA,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-04-15,68.60321807861328,254.67242431640625,48.65533447265625,21.492660522460938,44.76726150512695,12.546554565429688,19.35129737854004,55.34372329711914,41.44380187988281,50.14772415161133,27.29613494873047,24.2197208404541,87.36463928222656,51.52333450317383
2020-04-16,69.14834594726562,255.90098571777344,49.680667877197266,21.368837356567383,44.946075439453125,12.010412216186523,19.011642456054688,54.852272033691406,41.94856262207031,50.478084564208984,27.11783218383789,24.223852157592773,89.27251434326172,52.141300201416016
2020-04-17,68.21009826660156,262.81427001953125,50.259334564208984,22.226774215698242,45.557769775390625,13.286199569702148,20.012720108032227,57.42787170410156,42.505733489990234,51.24892807006836,27.99311637878418,25.004600524902344,91.12615203857422,53.68144226074219
2020-04-20,66.79425048828125,258.1840515136719,49.75733184814453,21.678396224975586,45.14369583129883,12.871370315551758,19.664134979248047,55.898895263671875,41.82476806640625,50.240901947021484,26.955738067626953,24.05861473083496,90.40277099609375,52.744998931884766
2020-04-21,64.72962188720703,250.34475708007812,45.781333923339844,21.143295288085938,43.7226676940918,12.644392013549805,19.02952003479004,54.579246520996094,40.07235336303711,49.1735725402832,26.55862045288086,23.662044525146484,87.65396881103516,51.375972747802734
2020-04-22,66.59408569335938,255.90098571777344,48.807334899902344,21.558996200561523,44.899009704589844,13.094438552856445,19.2351016998291,55.1525993347168,41.615234375,49.64793395996094,27.020584106445312,24.35190773010254,88.99219512939453,52.483558654785156
2020-04-23,66.33600616455078,255.8826904296875,47.04199981689453,21.709354400634766,45.21897506713867,13.517096519470215,19.15465545654297,55.58946228027344,41.32951736450195,49.20745086669922,26.712608337402344,23.942949295043945,89.48048400878906,52.46929168701172
2020-04-24,68.2510986328125,259.4493103027344,48.34333419799805,22.049880981445312,45.79304504394531,13.54840087890625,19.43174171447754,56.03540802001953,42.205726623535156,49.73265075683594,26.809864044189453,24.09166717529297,90.68307495117188,53.358192443847656
2020-04-27,68.29933166503906,263.19024658203125,53.25,22.638051986694336,46.16948318481445,13.841909408569336,20.093164443969727,57.42787170410156,42.5676383972168,49.87665557861328,27.58789825439453,24.343645095825195,91.8495101928711,54.35642623901367
2020-04-28,67.19223022460938,261.97991943359375,51.27466583251953,23.058170318603516,45.331912994384766,14.158902168273926,20.307687759399414,58.501800537109375,42.00094985961914,50.15619659423828,27.612211227416992,24.43453025817871,89.99586486816406,54.57033920288086
2020-04-29,69.399169921875,268.8381652832031,53.367332458496094,23.646350860595703,47.524635314941406,15.207712173461914,20.89760971069336,59.62123107910156,43.724815368652344,49.944419860839844,27.68515396118164,24.21146011352539,90.59263610839844,55.772979736328125
2020-04-30,70.86322784423828,266.3351135253906,52.12533187866211,22.943187713623047,47.317596435546875,14.871149063110352,20.370254516601562,58.43810272216797,43.52956771850586,49.35146713256836,27.49064064025879,23.653785705566406,90.17672729492188,55.42597198486328
2020-05-01,69.72238159179688,259.2842712402344,46.75466537475586,22.461153030395508,46.658843994140625,14.02975845336914,19.717763900756836,56.672481536865234,42.33430099487305,48.80931854248047,26.64777374267578,23.083711624145508,88.4587173461914,53.35343933105469
2020-05-04,70.70887756347656,259.99945068359375,50.74599838256836,22.540761947631836,46.931758880615234,14.515026092529297,19.538999557495117,55.95349884033203,42.89622116088867,48.78390121459961,26.631555557250977,23.257211685180664,88.41352844238281,53.64340591430664
2020-05-05,71.77012634277344,262.4016418457031,51.2140007019043,22.59825325012207,47.17643356323242,14.526764869689941,19.47643280029297,56.17192459106445,43.4867057800293,48.826263427734375,26.8017578125,23.447237014770508,90.33042907714844,53.83831024169922
2020-05-06,72.51061248779297,260.6228942871094,52.172000885009766,22.209083557128906,47.04469299316406,14.147163391113281,19.056331634521484,55.39832305908203,43.82481002807617,48.29259490966797,26.307382583618164,22.649965286254883,89.4352798461914,53.82878875732422
2020-05-07,73.26071166992188,263.7678527832031,52.00266647338867,22.664587020874023,47.92930221557617,14.515026092529297,19.50324821472168,56.04450607299805,44.48197555541992,48.15707015991211,26.542409896850586,22.740840911865234,89.42622375488281,54.674922943115234
2020-05-08,75.00445556640625,268.1322021484375,54.62799835205078,23.20853042602539,48.804508209228516,15.176399230957031,19.9233455657959,57.43696594238281,45.134361267089844,49.23286437988281,27.02867889404297,23.199382781982422,89.88735961914062,55.739715576171875
2020-05-11,76.18468475341797,268.1871643066406,54.08599853515625,22.854751586914062,48.832740783691406,14.910285949707031,19.538999557495117,56.717994689941406,45.434383392333984,49.165103912353516,26.704498291015625,23.100236892700195,91.4335708618164,55.616119384765625
2020-05-12,75.31401062011719,262.8418273925781,53.96066665649414,22.505380630493164,47.88225555419922,14.648080825805664,19.02952003479004,55.12529373168945,44.49625778198242,48.750022888183594,25.569866180419922,22.897823333740234,90.04109954833984,54.39922332763672
2020-05-13,74.40465545654297,258.1932067871094,52.73066711425781,22.032190322875977,47.063499450683594,13.982793807983398,18.46640968322754,53.74193572998047,43.72956085205078,48.309532165527344,25.164636611938477,22.70366668701172,89.0645523071289,53.46278762817383
2020-05-14,74.86176300048828,261.2831115722656,53.55533218383789,22.30194854736328,47.57168960571289,14.139335632324219,18.940134048461914,54.30620193481445,44.28672790527344,48.19093704223633,25.197053909301758,22.947391510009766,90.04109954833984,54.26136779785156
2020-05-15,74.41915893554688,262.4842224121094,53.27799987792969,22.496536254882812,48.23045349121094,14.08454418182373,18.81499481201172,54.115074157714844,44.51054382324219,48.61448669433594,25.107900619506836,22.641700744628906,90.80061340332031,54.893577575683594
2020-05-18,76.17256164550781,270.4793701171875,54.242000579833984,23.522520065307617,49.246822357177734,15.235103607177734,19.780332565307617,57.68271255493164,45.601043701171875,49.385337829589844,26.33169937133789,23.57115936279297,91.55111694335938,56.97087097167969
2020-05-19,75.73242950439453,267.7012939453125,53.867332458496094,23.29698371887207,49.23740005493164,14.8085355758667,19.297670364379883,56.945526123046875,45.434383392333984,48.47895050048828,25.82110595703125,23.18285369873047,90.44796752929688,56.766475677490234
2020-05-20,77.20526123046875,272.24896240234375,54.37066650390625,23.668460845947266,50.60197830200195,15.399466514587402,19.726701736450195,58.010345458984375,46.42961883544922,49.05497741699219,26.064247131347656,23.310916900634766,90.5564956665039,57.50802230834961
2020-05-21,76.62966918945312,270.369384765625,55.17333221435547,23.442920684814453,50.24435806274414,15.15291690826416,19.664134979248047,58.14685821533203,45.78199768066406,48.512847900390625,25.934568405151367,23.07545280456543,89.88735961914062,57.712425231933594
2020-05-22,77.12303924560547,270.8829040527344,54.45866775512695,23.407543182373047,50.54551315307617,15.05899429321289,19.592626571655273,58.10135269165039,45.948673248291016,48.68225860595703,26.501890182495117,23.331567764282227,90.0772705078125,57.626853942871094
2020-05-26,76.60064697265625,274.22021484375,54.591331481933594,24.048784255981445,50.686668395996094,15.477733612060547,20.61158561706543,60.54044723510742,45.90105438232422,48.94485092163086,27.344764709472656,23.484413146972656,89.91448974609375,58.539527893066406
2020-05-27,76.93438720703125,278.3003234863281,54.68199920654297,24.292011260986328,51.04427719116211,15.677327156066895,21.505407333374023,62.56088638305664,46.1629753112793,49.68181228637695,27.928285598754883,23.765316009521484,90.8458251953125,59.54252624511719
2020-05-28,76.96824645996094,277.78692626953125,53.72066879272461,24.51755142211914,50.564327239990234,15.239014625549316,21.165760040283203,61.969303131103516,46.072486877441406,50.1223030090332,28.244361877441406,24.46758270263672,92.03033447265625,58.81999206542969
2020-05-29,76.8932876586914,279.024658203125,55.66666793823242,24.521974563598633,50.83725357055664,15.168571472167969,20.924421310424805,61.587059020996094,46.653446197509766,50.17313766479492,28.082277297973633,24.6575984954834,93.14252471923828,59.03390121459961
2020-06-01,77.83892822265625,280.1524658203125,59.87333297729492,24.690025329589844,51.420719146728516,15.434690475463867,21.165760040283203,61.72357940673828,46.63916778564453,50.52043914794922,28.641489028930664,24.950899124145508,92.22022247314453,59.59481430053711
2020-06-02,78.19925689697266,282.47222900390625,58.770668029785156,25.13668441772461,51.62776184082031,15.865168571472168,21.335590362548828,62.52448272705078,47.077274322509766,50.65597152709961,28.827892303466797,25.11200523376465,92.75369262695312,60.10343551635742
2020-06-03,78.62976837158203,286.23138427734375,58.86399841308594,25.70716667175293,51.78773880004883,16.330869674682617,22.13109016418457,64.96359252929688,47.443946838378906,50.72373962402344,29.516782760620117,25.413564682006836,92.57286071777344,61.23952102661133
2020-06-04,77.95259094238281,285.4795227050781,57.62533187866211,25.800039291381836,51.401893615722656,16.334789276123047,22.613752365112305,65.6552734375,47.0534553527832,50.478084564208984,28.96567153930664,24.95915985107422,91.84046173095703,60.930545806884766
2020-06-05,80.17276763916016,292.7962341308594,59.04399871826172,26.458969116210938,52.23945617675781,17.547958374023438,23.453950881958008,68.06705474853516,48.29157257080078,51.18117141723633,30.027372360229492,25.27724838256836,93.32337188720703,62.38987731933594
2020-06-08,80.64676666259766,296.3354187011719,63.327999114990234,26.494346618652344,53.21818542480469,18.338478088378906,23.900861740112305,69.43220520019531,48.53444290161133,51.731773376464844,30.683839797973633,25.954721450805664,93.96536254882812,63.340576171875
2020-06-09,83.19342041015625,294.1257019042969,62.711334228515625,26.171518325805664,53.086421966552734,17.64970588684082,23.39137840270996,67.7030029296875,48.763023376464844,51.30824279785156,30.32723617553711,25.434215545654297,92.98880767822266,62.84621810913086
2020-06-10,85.33377838134766,292.4845886230469,68.336669921875,25.875219345092773,52.92645263671875,16.780921936035156,22.515439987182617,66.0830078125,49.57732009887695,51.16423416137695,29.759918212890625,25.28550910949707,92.84415435791016,62.25677490234375
2020-06-11,81.23686981201172,275.623046875,64.85600280761719,23.876312255859375,50.48903274536133,15.199880599975586,20.67415428161621,61.44145965576172,46.73440170288086,49.224388122558594,27.920185089111328,24.2982120513916,87.68109893798828,58.9958610534668
2020-06-12,81.938232421875,278.923828125,62.35200119018555,24.34065818786621,50.93135452270508,15.583404541015625,21.299833297729492,62.63370132446289,47.33917999267578,49.23286437988281,28.80358123779297,24.236244201660156,88.2507553100586,59.580543518066406
2020-06-15,82.95158386230469,281.5277404785156,66.05999755859375,24.59715461730957,51.75009536743164,15.630365371704102,21.59479522705078,63.252559661865234,47.79633331298828,49.800411224365234,29.168285369873047,24.401485443115234,88.44967651367188,60.14622116088867
2020-06-16,85.14999389648438,286.9465637207031,65.47533416748047,25.11014747619629,52.17357635498047,16.080413818359375,21.934446334838867,64.49031066894531,48.815406799316406,50.579734802246094,29.654556274414062,24.513017654418945,90.62882232666016,61.41065216064453
2020-06-17,85.0314712524414,285.754638671875,66.11933135986328,24.902299880981445,52.23945617675781,15.532526016235352,21.60373306274414,64.02615356445312,48.80587387084961,50.503517150878906,29.306058883666992,24.438661575317383,90.53841400146484,61.24903869628906
2020-06-18,85.06536102294922,285.8646240234375,66.9306640625,24.919984817504883,52.40886306762695,15.724286079406738,21.576919555664062,63.78953552246094,49.02492904663086,50.76609802246094,28.941347122192383,24.43453025817871,90.23096466064453,61.02561950683594
